::1 - - [24/Sep/2020:06:37:25 +0000] "GET /doctor/my_appointments HTTP/1.1" 304 - "http://localhost:4000/doctor/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:40:02 +0000] "POST /doctor/login HTTP/1.1" 200 253 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:40:04 +0000] "GET /doctor/my_appointments HTTP/1.1" 500 42 "http://localhost:4000/doctor/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:40:35 +0000] "POST /doctor/login HTTP/1.1" 200 253 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:40:36 +0000] "GET /doctor/my_appointments HTTP/1.1" 200 536 "http://localhost:4000/doctor/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:40:40 +0000] "GET /doctor/check-history/5f6c3dde0f23ac515103f15a HTTP/1.1" 404 33 "http://localhost:4000/doctor/my_appointments" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:40:43 +0000] "GET /doctor/check-history/5f6c3dde0f23ac515103f15a HTTP/1.1" 404 33 "http://localhost:4000/doctor/my_appointments" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:41:08 +0000] "GET /doctor/my_appointments HTTP/1.1" 200 536 "http://localhost:4000/doctor/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:41:09 +0000] "GET /doctor/check-history=5f6c3dde0f23ac515103f15a HTTP/1.1" 200 40 "http://localhost:4000/doctor/my_appointments" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:41:12 +0000] "GET /doctor/check-history=5f6c3dfb0f23ac515103f15c HTTP/1.1" 200 40 "http://localhost:4000/doctor/my_appointments" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:41:57 +0000] "GET /doctor/my_appointments HTTP/1.1" 200 536 "http://localhost:4000/doctor/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:41:58 +0000] "GET /doctor/check-history=5f698134b0b829d87fa06970 HTTP/1.1" 200 356 "http://localhost:4000/doctor/my_appointments" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:42:05 +0000] "GET /doctor/check-history=5f698134b0b829d87fa06970 HTTP/1.1" 304 - "http://localhost:4000/doctor/my_appointments" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:44:03 +0000] "GET /doctor/my_appointments HTTP/1.1" 200 552 "http://localhost:4000/doctor/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:44:15 +0000] "GET /doctor/my_appointments HTTP/1.1" 200 586 "http://localhost:4000/doctor/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:44:20 +0000] "GET /doctor/check-history=5f698134b0b829d87fa06970 HTTP/1.1" 304 - "http://localhost:4000/doctor/my_appointments" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:44:22 +0000] "GET /doctor/check-history=5f698134b0b829d87fa06970 HTTP/1.1" 304 - "http://localhost:4000/doctor/my_appointments" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [24/Sep/2020:06:44:28 +0000] "GET /doctor/my_appointments HTTP/1.1" 304 - "http://localhost:4000/doctor/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:09:44 +0000] "GET /doctor/my_appointments HTTP/1.1" 500 35 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:10:41 +0000] "GET / HTTP/1.1" 200 64 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:11:42 +0000] "POST /patients/login HTTP/1.1" 200 444 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:15:05 +0000] "GET /patients/history HTTP/1.1" 200 324 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:15:08 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:16:20 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:16:30 +0000] "GET /patients/booking_form/5f697b92966d3ad65c902382 HTTP/1.1" 304 - "http://localhost:4000/patients/show_doctors" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:16:55 +0000] "POST /patients/book=5f697b92966d3ad65c902382 HTTP/1.1" 404 111 "http://localhost:4000/patients/booking_form/5f697b92966d3ad65c902382" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:17:04 +0000] "POST /patients/book=5f697b92966d3ad65c902382 HTTP/1.1" 200 46 "http://localhost:4000/patients/booking_form/5f697b92966d3ad65c902382" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:18:22 +0000] "POST /patients/book=5f697b92966d3ad65c902382 HTTP/1.1" 404 55 "http://localhost:4000/patients/booking_form/5f697b92966d3ad65c902382" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:18:49 +0000] "GET /patients/history HTTP/1.1" 200 375 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:31:16 +0000] "POST /patients/login HTTP/1.1" 200 444 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [25/Sep/2020:13:31:17 +0000] "GET /patients/history HTTP/1.1" 200 411 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [28/Sep/2020:16:49:51 +0000] "POST /patients/login HTTP/1.1" 200 444 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15"
::1 - - [29/Sep/2020:04:03:28 +0000] "POST /patients/signup HTTP/1.1" 403 46 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:03:49 +0000] "POST /patients/login HTTP/1.1" 200 443 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:04:14 +0000] "GET /patients/show_doctors HTTP/1.1" 200 156 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:04:19 +0000] "GET /patients/history HTTP/1.1" 200 179 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:04:30 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:05:18 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:05:25 +0000] "GET /patients/history HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:05:38 +0000] "POST /doctor/login HTTP/1.1" 403 49 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:07:25 +0000] "POST /doctor/login HTTP/1.1" 403 49 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:12:07 +0000] "POST /patients/login HTTP/1.1" 403 47 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:12:18 +0000] "POST /patients/login HTTP/1.1" 200 443 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:13:41 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:13:51 +0000] "GET /patients/history HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:22:04 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:26:57 +0000] "POST /patients/login HTTP/1.1" 200 584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:26:57 +0000] "GET /public/home.css HTTP/1.1" 404 33 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:51:57 +0000] "POST /patients/login HTTP/1.1" 200 584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:51:57 +0000] "GET /public/home.css HTTP/1.1" 404 33 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:52:09 +0000] "POST /patients/login HTTP/1.1" 200 584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:52:09 +0000] "GET /public/home.css HTTP/1.1" 404 33 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:53:05 +0000] "POST /patients/login HTTP/1.1" 200 584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:53:05 +0000] "GET /public/home.css HTTP/1.1" 200 561 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:53:28 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:55:32 +0000] "POST /patients/login HTTP/1.1" 200 584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:55:32 +0000] "GET /public/home.css HTTP/1.1" 200 606 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:56:20 +0000] "POST /patients/login HTTP/1.1" 200 584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:04:56:20 +0000] "GET /public/home.css HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:00:18 +0000] "POST /patients/login HTTP/1.1" 200 584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:00:18 +0000] "GET /public/home.css HTTP/1.1" 200 606 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:01:17 +0000] "POST /patients/login HTTP/1.1" 200 584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:01:17 +0000] "GET /public/home.css HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:01:33 +0000] "POST /patients/login HTTP/1.1" 200 584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:01:33 +0000] "GET /public/home.css HTTP/1.1" 200 664 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:02:01 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:02:01 +0000] "GET /public/home.css HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:03:30 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:03:30 +0000] "GET /public/home.css HTTP/1.1" 200 686 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:03:39 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:03:39 +0000] "GET /public/home.css HTTP/1.1" 200 686 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:03:46 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:03:46 +0000] "GET /public/home.css HTTP/1.1" 200 686 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:04:30 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:04:30 +0000] "GET /public/home.css HTTP/1.1" 200 789 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:05:49 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:05:49 +0000] "GET /public/home.css HTTP/1.1" 200 788 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:05:55 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:05:55 +0000] "GET /public/home.css HTTP/1.1" 200 789 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:06:13 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:06:13 +0000] "GET /public/home.css HTTP/1.1" 200 789 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:06:23 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:06:23 +0000] "GET /public/home.css HTTP/1.1" 200 789 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:07:16 +0000] "POST /patients/login HTTP/1.1" 200 585 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:07:16 +0000] "GET /public/home.css HTTP/1.1" 200 789 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:17:21 +0000] "GET /patients/show_doctors HTTP/1.1" 200 230 "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:17:21 +0000] "GET /public/show_doc.css HTTP/1.1" 404 33 "http://localhost:4000/patients/show_doctors" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:17:57 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:17:57 +0000] "GET /public/show_doc.css HTTP/1.1" 404 33 "http://localhost:4000/patients/show_doctors" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:17:59 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:17:59 +0000] "GET /public/show_doc.css HTTP/1.1" 404 33 "http://localhost:4000/patients/show_doctors" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:20:07 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:20:07 +0000] "GET /public/show_doc.css HTTP/1.1" 200 460 "http://localhost:4000/patients/show_doctors" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:20:20 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:20:20 +0000] "GET /public/show_doc.css HTTP/1.1" 200 460 "http://localhost:4000/patients/show_doctors" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:20:27 +0000] "GET /patients/show_doctors HTTP/1.1" 304 - "http://localhost:4000/patients/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
::1 - - [29/Sep/2020:05:20:28 +0000] "GET /public/show_doc.css HTTP/1.1" 200 460 "http://localhost:4000/patients/show_doctors" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
